CustomerID,Recency,Frequency,Monetary,Cluster,CustomerSegment
13962.0,71,1,193.25,2,At-Risk / Lost
13963.0,3,14,2347.33,0,High-Value Loyal
13964.0,23,2,438.9,1,New / Occasional
13965.0,112,3,996.61,3,Potential Loyalist
13966.0,71,1,384.26,2,At-Risk / Lost
13967.0,32,1,85.6,1,New / Occasional
13968.0,59,1,123.66,2,At-Risk / Lost
13969.0,1,18,4266.88,0,High-Value Loyal
13970.0,22,2,846.55,1,New / Occasional
13971.0,59,6,1909.31,3,Potential Loyalist
13974.0,218,1,264.13,2,At-Risk / Lost
13975.0,29,6,2795.16,3,Potential Loyalist
13976.0,142,3,834.38,3,Potential Loyalist
13977.0,47,1,519.8100000000001,1,New / Occasional
13979.0,29,6,2510.06,3,Potential Loyalist
13980.0,75,4,568.68,3,Potential Loyalist
13981.0,51,1,331.14,1,New / Occasional
13982.0,1,6,2511.08,0,High-Value Loyal
13983.0,2,10,4479.82,0,High-Value Loyal
13984.0,2,8,1128.09,0,High-Value Loyal
13985.0,10,7,2960.73,0,High-Value Loyal
13987.0,15,2,682.54,1,New / Occasional
13988.0,19,2,609.84,1,New / Occasional
13989.0,100,3,759.98,3,Potential Loyalist
13992.0,16,2,142.7,1,New / Occasional
13993.0,15,10,3309.35,0,High-Value Loyal
13995.0,15,9,2508.32,0,High-Value Loyal
13996.0,22,2,895.76,1,New / Occasional
13997.0,155,3,376.46,2,At-Risk / Lost
13998.0,82,3,566.7,3,Potential Loyalist
13999.0,10,17,5600.45,0,High-Value Loyal
14000.0,50,4,1410.68,3,Potential Loyalist
14001.0,9,7,2487.01,0,High-Value Loyal
14003.0,368,1,209.41,2,At-Risk / Lost
14004.0,29,4,1675.81,3,Potential Loyalist
14006.0,164,4,1234.48,3,Potential Loyalist
14007.0,148,1,79.48,2,At-Risk / Lost
14008.0,68,1,509.04,2,At-Risk / Lost
14009.0,98,1,404.3,2,At-Risk / Lost
14010.0,201,2,445.15,2,At-Risk / Lost
14011.0,116,2,457.82,2,At-Risk / Lost
14013.0,16,2,611.5500000000001,1,New / Occasional
14014.0,12,2,1443.03,1,New / Occasional
14016.0,32,7,7062.2,0,High-Value Loyal
14017.0,207,1,229.75,2,At-Risk / Lost
14018.0,281,1,367.15000000000003,2,At-Risk / Lost
14020.0,112,2,606.21,2,At-Risk / Lost
14021.0,10,4,1084.68,1,New / Occasional
14022.0,122,1,352.15000000000003,2,At-Risk / Lost
14024.0,26,1,318.04,1,New / Occasional
14025.0,100,8,4057.9,3,Potential Loyalist
14026.0,106,2,713.11,3,Potential Loyalist
14028.0,186,3,10396.5,3,Potential Loyalist
14030.0,2,14,5839.46,0,High-Value Loyal
14031.0,1,27,23632.72,0,High-Value Loyal
14032.0,2,6,1874.68,0,High-Value Loyal
14033.0,191,1,109.44,2,At-Risk / Lost
14035.0,42,4,1366.73,3,Potential Loyalist
14037.0,114,4,689.75,3,Potential Loyalist
14038.0,33,2,1509.5,3,Potential Loyalist
14039.0,211,1,115.08000000000001,2,At-Risk / Lost
14040.0,22,23,8963.49,0,High-Value Loyal
14042.0,361,1,431.98,2,At-Risk / Lost
14043.0,127,2,302.6,2,At-Risk / Lost
14044.0,54,6,2431.28,3,Potential Loyalist
14045.0,9,13,9653.279999999999,0,High-Value Loyal
14047.0,8,10,2946.42,0,High-Value Loyal
14048.0,18,2,338.76,1,New / Occasional
14049.0,23,9,7444.68,0,High-Value Loyal
14051.0,2,15,6784.01,0,High-Value Loyal
14052.0,26,1,241.3,1,New / Occasional
14053.0,33,2,312.05,1,New / Occasional
14055.0,213,2,795.3199999999999,2,At-Risk / Lost
14057.0,17,5,2135.0,3,Potential Loyalist
14058.0,98,2,469.19,2,At-Risk / Lost
14060.0,2,13,3378.66,0,High-Value Loyal
14061.0,143,3,917.4300000000001,3,Potential Loyalist
14062.0,10,12,15120.800000000001,0,High-Value Loyal
14063.0,74,9,22710.2,0,High-Value Loyal
14064.0,66,10,1925.9,3,Potential Loyalist
14065.0,25,3,891.02,1,New / Occasional
14068.0,239,3,1250.8700000000001,3,Potential Loyalist
14069.0,150,2,225.81,2,At-Risk / Lost
14070.0,320,1,321.6,2,At-Risk / Lost
14072.0,302,1,390.85,2,At-Risk / Lost
14074.0,259,1,219.39999999999998,2,At-Risk / Lost
14075.0,39,3,792.61,3,Potential Loyalist
14077.0,31,1,115.66,1,New / Occasional
14078.0,9,4,640.34,1,New / Occasional
14079.0,318,1,243.63,2,At-Risk / Lost
14080.0,49,4,1070.08,3,Potential Loyalist
14081.0,5,9,4369.47,0,High-Value Loyal
14082.0,28,1,231.10999999999999,1,New / Occasional
14083.0,7,3,373.3,1,New / Occasional
14084.0,148,1,150.5,2,At-Risk / Lost
14085.0,4,16,5607.43,0,High-Value Loyal
14086.0,98,1,39.95,2,At-Risk / Lost
14087.0,40,2,638.0,1,New / Occasional
14088.0,42,3,13544.99,3,Potential Loyalist
14091.0,290,2,9530.08,3,Potential Loyalist
14092.0,10,10,3152.54,0,High-Value Loyal
14094.0,75,1,311.77,2,At-Risk / Lost
14095.0,358,1,2.95,2,At-Risk / Lost
14097.0,117,2,422.85999999999996,2,At-Risk / Lost
14099.0,11,9,2646.7400000000002,0,High-Value Loyal
14101.0,24,7,3985.14,0,High-Value Loyal
14104.0,25,3,527.3199999999999,1,New / Occasional
14105.0,44,4,4722.6,3,Potential Loyalist
14106.0,373,1,214.79999999999998,2,At-Risk / Lost
14107.0,84,4,2174.07,3,Potential Loyalist
14108.0,367,2,447.05,2,At-Risk / Lost
14110.0,71,21,7304.8,0,High-Value Loyal
14112.0,87,6,2919.44,3,Potential Loyalist
14113.0,11,12,5252.1900000000005,0,High-Value Loyal
14114.0,31,5,977.5600000000001,3,Potential Loyalist
14115.0,137,2,622.6700000000001,2,At-Risk / Lost
14118.0,64,1,458.45,2,At-Risk / Lost
14119.0,11,2,183.37,1,New / Occasional
14122.0,42,3,362.42,1,New / Occasional
14123.0,369,1,436.18,2,At-Risk / Lost
14126.0,80,1,466.33000000000004,2,At-Risk / Lost
14127.0,16,3,1190.3700000000001,1,New / Occasional
14128.0,187,1,286.71,2,At-Risk / Lost
14129.0,35,4,1467.48,3,Potential Loyalist
14130.0,11,3,1377.86,1,New / Occasional
14131.0,284,1,168.22,2,At-Risk / Lost
14133.0,369,1,305.5,2,At-Risk / Lost
14134.0,18,15,11123.35,0,High-Value Loyal
14135.0,3,11,4953.61,0,High-Value Loyal
14136.0,36,5,1570.81,3,Potential Loyalist
14137.0,331,1,332.7,2,At-Risk / Lost
14139.0,126,3,670.98,3,Potential Loyalist
14142.0,9,2,671.34,1,New / Occasional
14144.0,122,1,30.599999999999998,2,At-Risk / Lost
14145.0,95,3,3857.85,3,Potential Loyalist
14146.0,19,7,5259.3,0,High-Value Loyal
14147.0,24,7,2106.8,0,High-Value Loyal
14148.0,50,1,309.09000000000003,1,New / Occasional
14151.0,309,2,679.45,2,At-Risk / Lost
14152.0,23,5,1376.05,3,Potential Loyalist
14153.0,119,1,233.4,2,At-Risk / Lost
14154.0,17,6,5115.08,0,High-Value Loyal
14156.0,7,102,196549.74,0,High-Value Loyal
14157.0,25,3,553.8000000000001,1,New / Occasional
14159.0,15,9,3230.45,0,High-Value Loyal
14160.0,246,7,8421.47,3,Potential Loyalist
14161.0,5,5,2182.46,0,High-Value Loyal
14163.0,98,1,148.71,2,At-Risk / Lost
14166.0,141,2,251.15,2,At-Risk / Lost
14167.0,100,4,711.7,3,Potential Loyalist
14168.0,56,2,370.45,1,New / Occasional
14169.0,66,2,621.51,3,Potential Loyalist
14170.0,11,3,570.18,1,New / Occasional
14171.0,366,1,135.0,2,At-Risk / Lost
14172.0,241,3,369.02,2,At-Risk / Lost
14173.0,277,2,135.16,2,At-Risk / Lost
14175.0,54,5,4456.58,3,Potential Loyalist
14176.0,3,2,339.11,1,New / Occasional
14177.0,17,9,1660.23,0,High-Value Loyal
14180.0,8,9,1570.73,0,High-Value Loyal
14181.0,46,2,308.35,1,New / Occasional
14182.0,79,4,678.77,3,Potential Loyalist
14183.0,47,2,278.34000000000003,1,New / Occasional
14186.0,63,5,1550.63,3,Potential Loyalist
14187.0,109,1,123.5,2,At-Risk / Lost
14189.0,4,2,1160.31,1,New / Occasional
14190.0,302,1,79.9,2,At-Risk / Lost
14191.0,30,2,132.9,1,New / Occasional
14192.0,24,1,293.74,1,New / Occasional
14193.0,32,1,356.8,1,New / Occasional
14194.0,28,15,7321.07,0,High-Value Loyal
14195.0,75,4,1603.6,3,Potential Loyalist
14197.0,46,1,390.05,1,New / Occasional
14198.0,36,5,868.33,3,Potential Loyalist
14199.0,59,3,906.3,3,Potential Loyalist
14200.0,253,1,379.2,2,At-Risk / Lost
14201.0,45,3,446.1,1,New / Occasional
14202.0,17,3,847.76,1,New / Occasional
14203.0,33,1,339.34,1,New / Occasional
14204.0,58,3,874.22,3,Potential Loyalist
14205.0,30,7,1947.5,3,Potential Loyalist
14206.0,24,2,856.85,1,New / Occasional
14207.0,323,1,157.8,2,At-Risk / Lost
14208.0,187,1,415.31,2,At-Risk / Lost
14209.0,21,9,2919.84,0,High-Value Loyal
14210.0,7,11,3955.6800000000003,0,High-Value Loyal
14211.0,47,9,2161.19,3,Potential Loyalist
14212.0,81,1,1119.6599999999999,3,Potential Loyalist
14213.0,40,1,1192.2,1,New / Occasional
14215.0,4,4,1626.61,0,High-Value Loyal
14216.0,50,1,310.74,1,New / Occasional
14217.0,2,7,1411.91,0,High-Value Loyal
14219.0,45,2,543.89,1,New / Occasional
14220.0,203,2,882.5999999999999,2,At-Risk / Lost
14221.0,85,8,3084.69,3,Potential Loyalist
14224.0,26,5,831.98,3,Potential Loyalist
14225.0,70,4,2031.07,3,Potential Loyalist
14226.0,77,1,770.34,2,At-Risk / Lost
14227.0,50,5,3017.75,3,Potential Loyalist
14228.0,73,3,745.5,3,Potential Loyalist
14229.0,39,4,1046.84,3,Potential Loyalist
14230.0,71,3,979.8000000000001,3,Potential Loyalist
14231.0,86,1,309.91,2,At-Risk / Lost
14233.0,101,3,1441.55,3,Potential Loyalist
14235.0,134,4,1573.1299999999999,3,Potential Loyalist
14236.0,8,4,1253.78,1,New / Occasional
14237.0,9,2,471.14,1,New / Occasional
14238.0,298,2,287.38,2,At-Risk / Lost
14239.0,67,10,1882.3200000000002,3,Potential Loyalist
14240.0,59,1,357.15,2,At-Risk / Lost
14241.0,332,1,120.0,2,At-Risk / Lost
14243.0,1,8,4842.28,0,High-Value Loyal
14244.0,296,1,366.41999999999996,2,At-Risk / Lost
14247.0,40,4,616.79,3,Potential Loyalist
14248.0,95,2,730.37,3,Potential Loyalist
14249.0,46,12,5400.461,0,High-Value Loyal
14252.0,17,1,350.99,1,New / Occasional
14253.0,129,2,363.40000000000003,2,At-Risk / Lost
14254.0,68,1,601.03,2,At-Risk / Lost
14255.0,182,1,1000.63,2,At-Risk / Lost
14256.0,127,3,1491.73,3,Potential Loyalist
14257.0,16,4,2854.73,3,Potential Loyalist
14258.0,31,16,19381.36,0,High-Value Loyal
14260.0,107,3,824.28,3,Potential Loyalist
14263.0,59,1,322.93,2,At-Risk / Lost
14264.0,15,4,1183.39,3,Potential Loyalist
14265.0,100,2,843.17,3,Potential Loyalist
14266.0,64,1,40.56,2,At-Risk / Lost
14268.0,106,1,354.85,2,At-Risk / Lost
14269.0,75,1,295.73,2,At-Risk / Lost
14271.0,45,1,101.86,2,At-Risk / Lost
14272.0,198,2,482.85,2,At-Risk / Lost
14274.0,322,1,256.6,2,At-Risk / Lost
14275.0,31,6,1189.3799999999999,3,Potential Loyalist
14276.0,43,4,982.94,3,Potential Loyalist
14277.0,47,6,13009.61,0,High-Value Loyal
14278.0,45,1,205.83,2,At-Risk / Lost
14279.0,156,2,191.86,2,At-Risk / Lost
14281.0,44,1,245.15,1,New / Occasional
14282.0,3,11,4120.32,0,High-Value Loyal
14283.0,99,4,628.4399999999999,3,Potential Loyalist
14284.0,289,1,704.4,2,At-Risk / Lost
14285.0,149,4,1374.41,3,Potential Loyalist
14286.0,40,4,3851.0099999999998,3,Potential Loyalist
14290.0,49,3,2201.91,3,Potential Loyalist
14291.0,16,12,4020.85,0,High-Value Loyal
14292.0,46,7,4354.32,3,Potential Loyalist
14293.0,4,6,2221.37,0,High-Value Loyal
14294.0,43,1,375.34,1,New / Occasional
14295.0,74,4,2196.71,3,Potential Loyalist
14296.0,57,2,456.40000000000003,1,New / Occasional
14298.0,11,38,39667.19,0,High-Value Loyal
14299.0,1,19,10533.87,0,High-Value Loyal
14301.0,52,3,1352.04,3,Potential Loyalist
14302.0,66,3,742.9000000000001,3,Potential Loyalist
14303.0,43,2,277.94,1,New / Occasional
14304.0,15,2,1341.56,1,New / Occasional
14306.0,14,4,1058.0800000000002,1,New / Occasional
14307.0,9,5,2075.31,0,High-Value Loyal
14308.0,185,2,1147.02,3,Potential Loyalist
14309.0,49,2,1428.28,3,Potential Loyalist
14310.0,68,1,492.1,2,At-Risk / Lost
14311.0,203,1,206.19,2,At-Risk / Lost
14312.0,14,5,1478.7,3,Potential Loyalist
14314.0,66,1,109.80000000000001,2,At-Risk / Lost
14315.0,200,2,716.69,2,At-Risk / Lost
14316.0,58,5,1370.34,3,Potential Loyalist
14318.0,96,1,158.02,2,At-Risk / Lost
14319.0,60,1,494.85,2,At-Risk / Lost
14320.0,182,3,868.96,3,Potential Loyalist
14321.0,67,2,687.3100000000001,3,Potential Loyalist
14322.0,65,4,474.1,3,Potential Loyalist
14324.0,45,2,701.61,1,New / Occasional
14325.0,205,1,245.48000000000002,2,At-Risk / Lost
14326.0,99,2,757.13,3,Potential Loyalist
14327.0,18,5,1583.28,3,Potential Loyalist
14328.0,74,1,445.05,2,At-Risk / Lost
14329.0,11,8,4912.38,0,High-Value Loyal
14330.0,259,1,200.63,2,At-Risk / Lost
14332.0,17,2,1077.2,1,New / Occasional
14334.0,61,4,1766.27,3,Potential Loyalist
14338.0,172,1,339.88,2,At-Risk / Lost
14339.0,64,1,310.75,2,At-Risk / Lost
14341.0,56,10,2285.04,3,Potential Loyalist
14342.0,68,2,249.88,2,At-Risk / Lost
14343.0,57,4,1079.66,3,Potential Loyalist
14344.0,3,14,2443.77,0,High-Value Loyal
14346.0,61,3,1294.17,3,Potential Loyalist
14347.0,372,1,82.6,2,At-Risk / Lost
14350.0,16,2,689.1,1,New / Occasional
14353.0,46,2,285.9,1,New / Occasional
14355.0,1,3,840.0500000000001,1,New / Occasional
14358.0,25,2,400.06,1,New / Occasional
14361.0,214,1,214.70999999999998,2,At-Risk / Lost
14363.0,38,2,227.47000000000003,1,New / Occasional
14365.0,30,2,634.68,1,New / Occasional
14366.0,161,1,136.0,2,At-Risk / Lost
14369.0,278,2,469.13,2,At-Risk / Lost
14370.0,86,6,1175.78,3,Potential Loyalist
14372.0,79,2,860.08,3,Potential Loyalist
14374.0,177,1,108.0,2,At-Risk / Lost
14375.0,86,2,871.26,3,Potential Loyalist
14376.0,319,1,215.46,2,At-Risk / Lost
14378.0,257,1,131.25,2,At-Risk / Lost
14379.0,29,2,917.06,1,New / Occasional
14380.0,318,1,48.96,2,At-Risk / Lost
14381.0,87,1,423.26,2,At-Risk / Lost
14382.0,26,1,578.14,1,New / Occasional
14384.0,136,1,58.5,2,At-Risk / Lost
14388.0,8,9,3488.16,0,High-Value Loyal
14389.0,60,3,854.55,3,Potential Loyalist
14390.0,8,5,1731.16,0,High-Value Loyal
14391.0,212,1,135.6,2,At-Risk / Lost
14392.0,68,1,266.4,2,At-Risk / Lost
14394.0,200,1,93.8,2,At-Risk / Lost
14395.0,8,12,4630.7,0,High-Value Loyal
14396.0,7,6,1591.74,0,High-Value Loyal
14398.0,37,2,707.79,1,New / Occasional
14399.0,30,8,2108.21,0,High-Value Loyal
14400.0,44,2,1157.77,3,Potential Loyalist
14401.0,60,9,2744.42,3,Potential Loyalist
14402.0,288,1,285.6,2,At-Risk / Lost
14403.0,225,2,404.7,2,At-Risk / Lost
14404.0,5,8,1404.04,0,High-Value Loyal
14405.0,22,1,195.0,1,New / Occasional
14408.0,107,4,1503.2400000000002,3,Potential Loyalist
14409.0,4,5,1696.64,0,High-Value Loyal
14410.0,12,2,1531.63,1,New / Occasional
14412.0,60,1,656.16,1,New / Occasional
14413.0,46,3,643.47,3,Potential Loyalist
14414.0,10,1,902.35,1,New / Occasional
14415.0,15,10,6124.52,0,High-Value Loyal
14417.0,23,1,524.65,1,New / Occasional
14419.0,18,1,202.85,1,New / Occasional
14420.0,32,3,1251.65,3,Potential Loyalist
14421.0,148,4,1656.26,3,Potential Loyalist
14422.0,10,13,6007.88,0,High-Value Loyal
14423.0,73,2,651.41,3,Potential Loyalist
14425.0,70,3,661.39,3,Potential Loyalist
14426.0,39,7,7246.27,0,High-Value Loyal
14427.0,130,2,900.1800000000001,3,Potential Loyalist
14429.0,39,1,516.28,1,New / Occasional
14430.0,147,3,1220.9,3,Potential Loyalist
14431.0,15,3,2143.84,3,Potential Loyalist
14433.0,101,1,280.7,2,At-Risk / Lost
14435.0,137,1,90.42,2,At-Risk / Lost
14436.0,189,1,182.64000000000001,2,At-Risk / Lost
14437.0,1,5,873.34,0,High-Value Loyal
14439.0,79,4,6781.8,3,Potential Loyalist
14440.0,1,9,4281.05,0,High-Value Loyal
14441.0,10,7,2898.8,0,High-Value Loyal
14442.0,50,5,3777.2,3,Potential Loyalist
14443.0,4,2,966.27,1,New / Occasional
14444.0,92,1,120.44,2,At-Risk / Lost
14445.0,91,1,221.65,2,At-Risk / Lost
14446.0,22,1,189.93,1,New / Occasional
14447.0,36,1,548.5,1,New / Occasional
14449.0,8,5,1555.4,0,High-Value Loyal
14450.0,15,4,645.19,1,New / Occasional
14451.0,25,10,2614.78,0,High-Value Loyal
14452.0,31,2,399.9,1,New / Occasional
14454.0,12,5,977.3,3,Potential Loyalist
14455.0,68,4,617.72,3,Potential Loyalist
14458.0,16,1,228.07,1,New / Occasional
14459.0,287,1,3537.821,3,Potential Loyalist
14460.0,32,6,659.16,3,Potential Loyalist
14461.0,18,10,4573.85,0,High-Value Loyal
14462.0,68,1,262.24,2,At-Risk / Lost
14463.0,135,1,256.95,2,At-Risk / Lost
14464.0,204,2,111.0,2,At-Risk / Lost
14465.0,64,8,2887.4100000000003,3,Potential Loyalist
14466.0,8,7,2374.5,0,High-Value Loyal
14467.0,25,8,1606.98,0,High-Value Loyal
14468.0,369,1,204.24,2,At-Risk / Lost
14469.0,52,4,2093.46,3,Potential Loyalist
14470.0,66,1,250.85,2,At-Risk / Lost
14471.0,227,2,400.95,2,At-Risk / Lost
14472.0,325,1,266.05,2,At-Risk / Lost
14474.0,215,1,711.23,2,At-Risk / Lost
14475.0,44,1,225.3,1,New / Occasional
14477.0,72,3,660.0,3,Potential Loyalist
14478.0,18,4,1276.66,3,Potential Loyalist
14479.0,1,3,982.86,1,New / Occasional
14480.0,38,3,1020.47,3,Potential Loyalist
14481.0,43,3,1648.18,3,Potential Loyalist
14482.0,15,6,2283.91,0,High-Value Loyal
14483.0,372,1,120.0,2,At-Risk / Lost
14484.0,37,3,749.0600000000001,3,Potential Loyalist
14486.0,147,2,175.5,2,At-Risk / Lost
14487.0,4,2,225.89000000000001,1,New / Occasional
14489.0,73,3,1111.55,3,Potential Loyalist
14490.0,42,2,1273.47,3,Potential Loyalist
14491.0,8,1,127.2,1,New / Occasional
14492.0,66,7,1921.91,3,Potential Loyalist
14493.0,26,5,2704.62,3,Potential Loyalist
14494.0,37,2,261.9,1,New / Occasional
14495.0,295,1,51.0,2,At-Risk / Lost
14496.0,9,6,2129.42,0,High-Value Loyal
14497.0,309,1,221.69,2,At-Risk / Lost
14498.0,37,5,1943.51,3,Potential Loyalist
14499.0,10,4,1293.3500000000001,1,New / Occasional
14505.0,40,11,6019.65,0,High-Value Loyal
14506.0,5,3,1256.6000000000001,1,New / Occasional
14507.0,14,5,1848.8600000000001,0,High-Value Loyal
14508.0,12,3,554.87,1,New / Occasional
14509.0,170,1,110.95,2,At-Risk / Lost
14510.0,11,3,979.85,1,New / Occasional
14512.0,19,5,940.69,3,Potential Loyalist
14513.0,72,3,332.42,2,At-Risk / Lost
14514.0,72,6,3389.84,3,Potential Loyalist
14515.0,23,6,1647.17,3,Potential Loyalist
14516.0,152,1,151.17,2,At-Risk / Lost
14519.0,319,2,203.14,2,At-Risk / Lost
14521.0,127,1,199.45000000000002,2,At-Risk / Lost
14522.0,231,4,773.8800000000001,3,Potential Loyalist
14524.0,45,4,1066.03,3,Potential Loyalist
14525.0,64,8,3810.64,3,Potential Loyalist
14526.0,25,1,258.65,1,New / Occasional
14527.0,1,69,19257.08,0,High-Value Loyal
14530.0,32,10,3226.76,0,High-Value Loyal
14531.0,115,1,376.34,2,At-Risk / Lost
14532.0,47,7,2912.93,3,Potential Loyalist
14533.0,43,4,1516.65,3,Potential Loyalist
14534.0,33,8,1790.36,3,Potential Loyalist
14535.0,31,6,3118.39,3,Potential Loyalist
14537.0,259,1,285.84000000000003,2,At-Risk / Lost
14538.0,166,3,982.59,3,Potential Loyalist
14540.0,15,8,2756.98,0,High-Value Loyal
14541.0,52,6,1038.03,3,Potential Loyalist
14543.0,16,23,10988.14,0,High-Value Loyal
14544.0,106,1,934.23,2,At-Risk / Lost
14545.0,310,1,349.25,2,At-Risk / Lost
14546.0,12,6,2610.91,0,High-Value Loyal
14548.0,120,7,1888.49,3,Potential Loyalist
14549.0,56,3,624.36,3,Potential Loyalist
14550.0,24,2,587.69,1,New / Occasional
14551.0,47,5,691.86,3,Potential Loyalist
14552.0,16,2,343.71,1,New / Occasional
14553.0,47,4,959.33,3,Potential Loyalist
14555.0,17,4,1991.49,3,Potential Loyalist
14556.0,232,3,815.69,3,Potential Loyalist
14558.0,290,3,655.5,2,At-Risk / Lost
14559.0,26,1,75.6,1,New / Occasional
14560.0,15,22,3876.2599999999998,0,High-Value Loyal
14562.0,26,8,1631.38,0,High-Value Loyal
14563.0,145,2,640.54,2,At-Risk / Lost
14564.0,70,2,2605.62,3,Potential Loyalist
14565.0,109,1,760.1,2,At-Risk / Lost
14566.0,53,3,2660.0,3,Potential Loyalist
14568.0,71,1,919.7,2,At-Risk / Lost
14569.0,88,3,369.94,2,At-Risk / Lost
14570.0,79,1,395.69,2,At-Risk / Lost
14571.0,61,1,160.0,2,At-Risk / Lost
14572.0,53,4,2722.34,3,Potential Loyalist
14573.0,8,5,925.3,1,New / Occasional
14574.0,368,1,143.70000000000002,2,At-Risk / Lost
14575.0,124,1,420.22,2,At-Risk / Lost
14576.0,8,1,35.400000000000006,1,New / Occasional
14577.0,30,3,504.44,1,New / Occasional
14579.0,68,1,105.56,2,At-Risk / Lost
14580.0,154,1,14.850000000000001,2,At-Risk / Lost
14581.0,180,1,271.05,2,At-Risk / Lost
14583.0,19,3,673.33,1,New / Occasional
14584.0,57,4,705.1,3,Potential Loyalist
14585.0,18,4,986.22,3,Potential Loyalist
14588.0,214,1,135.39,2,At-Risk / Lost
14589.0,7,1,39.75,1,New / Occasional
14590.0,60,20,2993.37,0,High-Value Loyal
14593.0,33,9,3048.38,0,High-Value Loyal
14594.0,9,1,255.0,1,New / Occasional
14595.0,89,2,423.85,2,At-Risk / Lost
14596.0,262,1,222.22000000000003,2,At-Risk / Lost
14597.0,15,4,1318.3899999999999,3,Potential Loyalist
14598.0,205,1,162.07,2,At-Risk / Lost
14599.0,26,2,457.89,1,New / Occasional
14600.0,29,1,471.84000000000003,1,New / Occasional
14602.0,292,1,205.35999999999999,2,At-Risk / Lost
14604.0,269,1,143.85999999999999,2,At-Risk / Lost
14605.0,10,4,921.5600000000001,1,New / Occasional
14606.0,2,102,18482.1,0,High-Value Loyal
14607.0,103,8,7553.63,3,Potential Loyalist
14608.0,15,7,1567.79,0,High-Value Loyal
14609.0,26,6,884.64,3,Potential Loyalist
14610.0,31,2,24.35,2,At-Risk / Lost
14611.0,79,2,604.3299999999999,3,Potential Loyalist
14612.0,51,1,877.7,1,New / Occasional
14613.0,316,1,76.32000000000001,2,At-Risk / Lost
14614.0,22,1,295.13,1,New / Occasional
14615.0,30,5,951.76,3,Potential Loyalist
14616.0,21,2,121.7,1,New / Occasional
14617.0,38,2,190.47000000000003,1,New / Occasional
14618.0,12,4,788.88,1,New / Occasional
14619.0,177,1,896.8000000000001,2,At-Risk / Lost
14621.0,147,4,1212.21,3,Potential Loyalist
14623.0,16,5,1130.28,3,Potential Loyalist
14624.0,51,4,588.22,3,Potential Loyalist
14625.0,10,9,3598.25,0,High-Value Loyal
14626.0,31,7,2619.65,3,Potential Loyalist
14627.0,15,1,462.75,1,New / Occasional
14628.0,78,3,1326.04,3,Potential Loyalist
14630.0,120,1,338.65,2,At-Risk / Lost
14631.0,22,3,1018.71,1,New / Occasional
14634.0,73,4,2124.46,3,Potential Loyalist
14635.0,89,1,215.22,2,At-Risk / Lost
14637.0,313,1,106.67999999999999,2,At-Risk / Lost
14639.0,44,3,1994.47,3,Potential Loyalist
14640.0,45,4,1541.98,3,Potential Loyalist
14643.0,253,3,986.08,3,Potential Loyalist
14644.0,50,5,1416.96,3,Potential Loyalist
14645.0,270,1,279.8,2,At-Risk / Lost
14646.0,10,78,248396.5,0,High-Value Loyal
14647.0,159,1,270.0,2,At-Risk / Lost
14648.0,52,15,4466.65,0,High-Value Loyal
14649.0,18,5,2248.6,3,Potential Loyalist
14650.0,224,1,62.5,2,At-Risk / Lost
14651.0,30,7,1371.77,3,Potential Loyalist
14653.0,149,5,1666.41,3,Potential Loyalist
14654.0,374,1,246.86,2,At-Risk / Lost
14655.0,24,3,1946.28,3,Potential Loyalist
14656.0,51,3,498.95,3,Potential Loyalist
14657.0,65,2,601.97,3,Potential Loyalist
14662.0,63,3,635.06,3,Potential Loyalist
14663.0,66,2,490.6,1,New / Occasional
14665.0,63,2,913.95,3,Potential Loyalist
14667.0,1,31,12418.01,0,High-Value Loyal
14668.0,81,1,111.63,2,At-Risk / Lost
14669.0,269,4,1957.54,3,Potential Loyalist
14670.0,368,1,190.47,2,At-Risk / Lost
14671.0,185,2,1127.45,3,Potential Loyalist
14672.0,151,2,347.59,2,At-Risk / Lost
14673.0,3,3,1674.41,1,New / Occasional
14674.0,145,1,173.66,2,At-Risk / Lost
14675.0,24,1,419.22,1,New / Occasional
14676.0,30,6,5808.55,0,High-Value Loyal
14677.0,228,1,184.91,2,At-Risk / Lost
14678.0,215,1,403.39,2,At-Risk / Lost
14679.0,17,3,1289.44,1,New / Occasional
14680.0,7,43,28615.27,0,High-Value Loyal
14681.0,23,3,376.20000000000005,1,New / Occasional
14682.0,64,4,1462.81,3,Potential Loyalist
14683.0,224,1,146.56,2,At-Risk / Lost
14684.0,26,1,228.52,1,New / Occasional
14685.0,212,8,4536.64,3,Potential Loyalist
14686.0,50,5,852.53,3,Potential Loyalist
14687.0,36,2,773.6800000000001,1,New / Occasional
14688.0,9,8,2056.3,0,High-Value Loyal
14690.0,28,2,422.63,1,New / Occasional
14692.0,16,8,1123.59,0,High-Value Loyal
14693.0,61,6,992.46,3,Potential Loyalist
14694.0,253,1,244.31,2,At-Risk / Lost
14695.0,155,3,1534.22,3,Potential Loyalist
14696.0,9,2,688.95,1,New / Occasional
14699.0,71,3,593.47,3,Potential Loyalist
14700.0,51,2,880.96,3,Potential Loyalist
14701.0,78,6,1961.02,3,Potential Loyalist
14702.0,1,13,3427.44,0,High-Value Loyal
14704.0,60,2,258.96,2,At-Risk / Lost
14706.0,254,1,367.54,2,At-Risk / Lost
14707.0,71,2,139.2,2,At-Risk / Lost
14708.0,4,3,1085.91,1,New / Occasional
14709.0,15,12,3965.29,0,High-Value Loyal
14710.0,15,9,1300.31,0,High-Value Loyal
14712.0,54,1,411.0,1,New / Occasional
